,gep01,gep02,gep03,gep04,gep05,gep06,gep07,gep08,gep09,gep10,gep11,gep12,gep13,gep14,gep15,gep16,gep17,gep18,gep19,gep20,gep21,gep22,gep23,gep24,gep25,gep26,gep27,gep28,gep29,gep30
gep11,2.9066166663417317,2.691111086558386,2.3634446153983726,2.622698336625309,3.2461210993765763,2.385398485132958,2.3674597209945465,2.379011832914424,7.534572311679361,2.4490819784236697,2.3589674021723317,106.5653679825156,139.32240001275443,1855.578210376951,2.3613276813633446,9.505561144372791,2.3625428777833735,2.588592258369894,2.2756206367259364,2.3670932948417747,2.26587261770562,5.357738431136455,2.5002710198057065,2.272187977575594,2.2465826482438014,2.3382764243466383,30.05036689400713,2.486150215702001,8.098287784491681,2.367083062050427
gep12,3.190746818238421,3.040828630664473,3.260552662490958,3.2564252691174276,3.1166540623014285,3.0435338379380026,3.3149137986904504,3.308207530525401,3.304145551638345,3.243143131523046,3.3086974019487565,3.34815796746297,3.6931638567457767,6.154352949451723,3.060706892740697,3.176579589183004,3.296948514317621,3.2577526484658006,3.0407263461475367,3.1867345753524745,3.040626346147537,3.3168490210439088,3.084013891957232,3.0699841954231393,3.1159862276591648,3.2883701857952023,3.316579790231466,3.3175785213756157,3.209602470272853,3.267832261648898
gep13,3.190746818238421,3.040828630664473,3.260552662490958,3.2564252691174276,3.1166540623014285,3.0435338379380026,3.3149137986904504,3.308207530525401,3.304145551638345,3.243143131523046,3.3086974019487565,3.34815796746297,3.6931638567457767,6.154352949451723,3.060706892740697,3.176579589183004,3.296948514317621,3.2577526484658006,3.0407263461475367,3.1867345753524745,3.040626346147537,3.3168490210439088,3.084013891957232,3.0699841954231393,3.1159862276591648,3.2883701857952023,3.316579790231466,3.3175785213756157,3.209602470272853,3.267832261648898
gep14,3.392590904901512,3.2486570664220262,3.557198569211675,3.557232130942687,3.4298265278625113,3.3441875531398955,3.631717819216336,3.625155176701493,3.5163768501815533,3.5344144447912145,3.625794123441926,3.6353533900061237,3.7207867361057856,5.351837151968187,3.2234553815922427,3.4936772013682593,3.564230783535018,3.570951371952838,3.207759368411797,3.5040211789930655,3.2069238232927626,3.607942822187032,3.3477831778908147,3.308955319318148,3.320587049811963,3.6055170464125363,3.6339852083442654,3.634771229017959,3.387052848156764,3.5729501319533825
gep15,2.4202385921079226,2.1175203627007715,2.422727316811999,2.4184023775515833,2.39020576513534,2.2061734901841596,2.393846635435066,2.413447001306776,5.30324789386271,2.3547471974850778,2.467230312329694,95.40812089269798,117.26571559013958,182.6492356192899,1.9324068221023292,3.7095818780273886,2.3062661949815983,2.408118923560586,2.016175198779639,2.316992329264482,1.9519334761799427,3.2971525105613435,2.219950415479771,2.110506456236535,2.1148568426417755,2.361809364950805,23.551167811412142,2.707462126921556,4.770473674143595,2.36737321079752
gep16,2.150385508007178,2.1008197601405456,2.4228943291486686,2.320278555488048,2.2440856046982547,2.2064124061659345,2.3860739641852486,2.4142545369551063,2.8193940572059004,2.2681266181612516,2.452859253972125,49.83631588929453,62.21481372570528,103.78610333270738,1.9324968492787196,2.419909410742495,2.25440313039151,2.3389276218244435,2.0065271057497975,2.234525312043245,1.9519334761799427,2.4515868306478303,2.0981802899490143,2.110856900303021,2.1148568426417755,2.3624203527755436,8.894230221542266,2.42417934243792,2.3276731701126776,2.350369606362735
gep17,5.188113583303078,4.387382094334825,2.4254738562145937,4.516297799267326,5.755848534814802,3.3115619871396293,2.124554299104362,2.2962458831977486,13.131602265331797,3.6013382613442406,2.3864955981315292,117.16553669262332,151.4917070428534,2845.4394828620743,2.850161447877986,14.99266627301825,2.092939712972425,4.131385471130997,2.7159069409402266,2.2566313695557345,2.552338649400492,9.229423379295723,3.977134436484588,2.725855972674025,2.256854325783201,2.157237148129618,34.65278049690508,3.1696164171777386,13.776027385097507,2.659325660053372
gep18,2.1506066681995866,2.091077326026152,2.423021420746064,2.3202642546607986,2.244112784810246,2.2065989986435195,2.3860739641852486,2.4087398430193097,2.3738236721802495,2.2683012454096327,2.452859253972125,36.4394662150995,46.890112434027195,80.34183712922787,1.932581860207467,2.4201033557788487,2.2542090978515334,2.3389260417844366,2.0065271057497975,2.2346249482410774,1.9519334761799427,2.4516609786309993,2.098255211485889,2.110856900303021,2.1148568426417755,2.3624203527755436,5.870249734590775,2.4247397423714427,2.203947758544108,2.350369606362735
gep19,2.7124136512135983,2.440256597543682,2.291181792404853,2.4866478617198493,2.888689096770698,2.165350123817599,2.366207475980997,2.4855997191632695,6.02362949235345,2.4324655603551353,2.3605169840410327,80.73090118516185,109.59057470688458,164.70661060200538,2.1710083530465956,6.437013253205322,2.180842728782672,2.5997353501416285,1.937835748710678,2.2347480141755915,2.002482563881084,3.816108190685547,2.171749003648561,2.048461863858433,2.068317449848543,2.339547164307744,18.09304658510808,2.380669254630644,6.356572579510639,2.3069936202842785
gep20,4.913543561365944,4.24338521794612,2.4178511405016514,4.22052091334223,5.4544490593804555,3.226874947810362,2.1252464025030884,2.287182884914557,11.682227287552617,3.5020992899351207,2.3752960816706157,94.7739257977758,125.56484402086643,616.6687930600492,2.836256666446242,12.576264111014295,2.094278475386773,3.8700221787200833,2.7037230935116634,2.1952432306102128,2.5498781805115325,8.01492852396685,3.807526418817123,2.707013538882343,2.256156323731765,2.157658512991627,24.628868668799356,2.816065442467072,12.335333989612582,2.622211310227291
gep21,3.55117132930213,2.5904362472774456,2.431789560219828,3.2688736640440372,3.3734733290368,2.2648174385341218,2.3928424804630595,2.586469602057904,9.965084655623798,2.7210113242886798,2.46591733761126,128.48829834828013,160.616903769275,6826.27711144761,2.0677943066149496,10.172724819110186,2.4991904899849238,3.0545768589056115,2.0160344343199,3.0858611329737373,1.9508189251759878,8.357462679302069,2.8300865723627795,2.109679776356048,2.1442239870261752,2.361576147433196,42.61705238769498,5.44643615292266,9.67846892993174,2.4537222524478697
gep22,2.150385508007178,2.1008197601405456,2.4228943291486686,2.320278555488048,2.2440856046982547,2.2064124061659345,2.3860739641852486,2.4142545369551063,2.8193940572059004,2.2681266181612516,2.452859253972125,49.83631588929453,62.21481372570528,103.78610333270738,1.9324968492787196,2.419909410742495,2.25440313039151,2.3389276218244435,2.0065271057497975,2.234525312043245,1.9519334761799427,2.4515868306478303,2.0981802899490143,2.110856900303021,2.1148568426417755,2.3624203527755436,8.894230221542266,2.42417934243792,2.3276731701126776,2.350369606362735
gep23,2.2339187157173583,2.1328657776965843,2.4301460241488306,2.3230231800396184,2.266713191747833,2.2765964085327557,2.38526003528439,2.434562850685792,2.899962018368049,2.2975658638549974,2.4417269354276536,51.806625201673896,66.17215044136057,114.42863120048463,2.007810005943476,2.50256812682605,2.222762851286546,2.4427587578918484,2.041634555167496,2.2226637083256184,2.0673029731835264,2.485630330655075,2.080079528236507,2.1941192208308076,2.207338063460786,2.3771733059578137,9.979347645475334,2.3993794324988684,2.6109834997439503,2.3397300398423706
gep24,2.7124136512135983,2.440256597543682,2.291181792404853,2.4866478617198493,2.888689096770698,2.165350123817599,2.366207475980997,2.4855997191632695,6.02362949235345,2.4324655603551353,2.3605169840410327,80.73090118516185,109.59057470688458,164.70661060200538,2.1710083530465956,6.437013253205322,2.180842728782672,2.5997353501416285,1.937835748710678,2.2347480141755915,2.002482563881084,3.816108190685547,2.171749003648561,2.048461863858433,2.068317449848543,2.339547164307744,18.09304658510808,2.380669254630644,6.356572579510639,2.3069936202842785
gep25,3.1662602462816687,2.7401239736952636,2.2911250360490425,2.7437763955426457,3.340223300560817,2.2384264369892537,2.366120392832459,2.548695921582121,8.127712877157991,2.6094589752362487,2.3602896497117896,106.5653679825156,139.32240001275443,1855.578210376951,2.1881006790977313,9.763115919806252,2.213345432787389,2.7301381787671692,1.9818440891737636,2.316660307934871,2.0058397330340583,5.855492688442873,2.3243436179687653,2.078704884445405,2.068317449848543,2.339159583734645,30.106623803886084,2.8600260084561793,8.655144927028932,2.3109030675564983
gep26,5.009719978590174,4.291602954607591,2.419574186815863,4.322718268767528,5.5587495564242495,3.253690397290828,2.1248033387455973,2.287489520578002,12.226165887997155,3.533886946182404,2.3778749180126546,104.83537836975349,137.34398414034436,1215.0082642812715,2.8395610174224264,13.477323259362409,2.093429797937622,3.95639527797705,2.7065569460646204,2.207572370842819,2.5499993450342653,8.398152024216982,3.864402299969144,2.711918048057268,2.2558852759306247,2.1569049354260703,28.666582449181305,2.930898015096008,12.876222815804947,2.6326508596563984
gep27,2.682088501336603,2.68225571994427,2.682240777697342,2.681857732812778,2.682377613736412,2.682078619545664,2.6824202407650004,2.682582122565402,2.6825885122194904,2.6820231818644853,2.6820755233024927,11.468697875823027,21.91199597364808,43.7552853458335,2.6827613805387336,2.682298690468874,2.6822696384819054,2.682361070891246,2.682133956847996,2.682011389025835,2.6825442497945624,2.6818233631971014,2.6819289563790694,2.6820783783183293,2.682746675989038,2.6826694184916153,2.682041658899917,2.6813733660831103,2.6825387203878277,2.6818047535918077
gep28,2.4893624562816794,2.2702862021240726,2.291289869211906,2.3956994218298404,2.740938682728848,2.096783023107752,2.366207475980997,2.466817852536388,4.777454603670599,2.3836258304221403,2.3605169840410327,60.43987914595591,85.3303412783986,132.3931008975093,2.1710083530465956,4.648012971609246,2.179653883509201,2.586486207091512,1.9380589088385094,2.235052304866174,2.002482563881084,3.0433610517748493,2.0817726634603284,2.048461863858433,2.068317449848543,2.339547164307744,11.81666256693732,2.3597318865097856,5.345334237122169,2.307405764768527
gep29,2.1506066681995866,2.091077326026152,2.423021420746064,2.3202642546607986,2.244112784810246,2.2065989986435195,2.3860739641852486,2.4087398430193097,2.3738236721802495,2.2683012454096327,2.452859253972125,36.4394662150995,46.890112434027195,80.34183712922787,1.932581860207467,2.4201033557788487,2.2542090978515334,2.3389260417844366,2.0065271057497975,2.2346249482410774,1.9519334761799427,2.4516609786309993,2.098255211485889,2.110856900303021,2.1148568426417755,2.3624203527755436,5.870249734590775,2.4247397423714427,2.203947758544108,2.350369606362735
gep30,2.7124136512135983,2.440256597543682,2.291181792404853,2.4866478617198493,2.888689096770698,2.165350123817599,2.366207475980997,2.4855997191632695,6.02362949235345,2.4324655603551353,2.3605169840410327,80.73090118516185,109.59057470688458,164.70661060200538,2.1710083530465956,6.437013253205322,2.180842728782672,2.5997353501416285,1.937835748710678,2.2347480141755915,2.002482563881084,3.816108190685547,2.171749003648561,2.048461863858433,2.068317449848543,2.339547164307744,18.09304658510808,2.380669254630644,6.356572579510639,2.3069936202842785
