,gep01,gep02,gep03,gep04,gep05,gep06,gep07,gep08,gep09,gep10,gep11,gep12,gep13,gep14,gep15,gep16,gep17,gep18,gep19,gep20,gep21,gep22,gep23,gep24,gep25,gep26,gep27,gep28,gep29,gep30
gep01,1.9543652372105333,2.072160146963067,1.4004096250607667,1.725978288054103,2.229838302730319,2.1106112754635244,1.792804323597219,3.0566059515216413,1.7820819014758857,1.9846012534132815,2.00716374470695,2.0687838668810645,24.445552565310454,1.6983330175068938,21.369051635819915,2.2703274645042404,2.271522657312981,2.3069593235441306,2.2211098524567277,1.5025416935502696,2.202541913426218,7.73143553332273,2.0787058283003335,2.3440255211134384,5.815171412083906,1.9190810685295174,2.31169599426087,1.8735187385498624,1.599115037175365,2.13727268760854
gep02,1.9556802061195018,2.072088818542553,1.4004096250607667,1.725978288054103,2.6555187278849948,2.3126359024969663,1.792804323597219,4.165029694570264,1.7820819014758857,1.9846012534132815,2.00716374470695,2.1746300779732257,31.18026235294335,1.6983330175068938,28.731310724885052,2.2703274645042404,2.271522657312981,2.3068253208690206,2.2208794395995053,1.5025416935502696,2.2025615150011144,11.449727311572277,2.078591355990413,2.3440255211134384,8.27028536338873,1.9190810685295174,3.102035389228998,1.8735187385498624,1.599115037175365,2.28872935604122
gep03,17.00342375688516,13.355194841075091,1.074563420697724,4.026512302527562,34.79901332985969,25.80117468049106,1.3765977746468738,54.04122413823063,6.104561153053725,5.880185912158187,4.1728064386772505,28.43777786733728,135.45503501096997,1.7145083582344292,140.03284014666258,13.209051843887549,28.298870051078715,21.467277752366996,16.626881671924213,0.9273388683561921,17.77266617138801,91.30415876346713,14.076846941889963,20.07142289843319,69.49679139053563,3.199824716485543,32.05312807404906,8.874819590972189,3.559948271452883,21.92162337304013
gep04,4.654251887541507,3.2540672777458712,1.4674972629655287,1.7170741030236794,8.057899728602708,6.8981593673025134,1.8500653094302868,20.341296967314822,1.8486279582420804,2.057156477473488,2.007064235962901,8.044872397449682,82.95008326572707,1.7648110663798833,82.83963373462822,2.42791969756189,6.1185732429138655,4.092702868751684,3.499357355895826,1.4510207024891424,3.4961922139965416,45.951817611829696,2.926915390475867,3.6787505575458646,32.73942708104961,1.965324421494444,12.375518456781466,2.1170562491131637,1.738249048762052,5.6678839292904
gep05,2.0037528605830217,2.141073299036516,1.455962914737539,1.7180623568326407,2.005656903918671,1.8899809710612356,1.8255316654368967,2.5573449309396272,1.7966392359336465,2.038587135488483,1.9914111874294254,2.1346464933017435,19.869456701030856,1.756914825363813,17.476193519258295,2.1884782455631826,2.1656026499734042,2.2477848796593376,2.205191454102601,1.4512185494036407,2.2955907088462855,5.717177419517547,2.0369366238696083,2.249304374082661,4.296256673897921,1.9661978148729493,1.9456801479221157,1.8977106900552518,1.6564789565484699,2.119414318758823
gep06,2.0037528605830217,2.141073299036516,1.455962914737539,1.7180623568326407,2.005656903918671,1.8899809710612356,1.8255316654368967,2.5573449309396272,1.7966392359336465,2.038587135488483,1.9914111874294254,2.1346464933017435,19.869456701030856,1.756914825363813,17.476193519258295,2.1884782455631826,2.1656026499734042,2.2477848796593376,2.205191454102601,1.4512185494036407,2.2955907088462855,5.717177419517547,2.0369366238696083,2.249304374082661,4.296256673897921,1.9661978148729493,1.9456801479221157,1.8977106900552518,1.6564789565484699,2.119414318758823
gep07,17.00342375688516,13.355194841075091,1.074563420697724,4.089517601757045,34.79901332985969,25.80117468049106,1.31412276673195,54.04122413823063,6.282601077743639,5.954766965156859,4.273573422302366,28.43777786733728,135.45503501096997,1.6362219568820604,140.03284014666258,13.209051843887549,28.298870051078715,21.467277752366996,16.626881671924213,0.9273388683561921,17.77266617138801,91.30415876346713,14.076846941889963,20.07142289843319,69.49679139053563,3.2597978877636504,32.05312807404906,8.874819590972189,3.598985194072189,21.92162337304013
gep08,2.036516668548479,2.1828431224771765,1.4770842544343872,1.734874803244157,2.0428595903264397,1.9014472335922268,1.8486862982119916,2.5077929534297,1.8128510179346025,2.075924381046735,2.034225716031071,2.179279451571012,21.599751098332717,1.7845931144947853,16.316402547470275,2.198804432087499,2.1930227329299004,2.29843997974172,2.240051504321431,1.473313073407509,2.353182254726701,5.908888316393045,2.092845216609769,2.2792428105112132,4.13501262758233,1.9909640017322163,1.950441564277299,1.9261016917054499,1.6602662899181773,2.1651734090977977
gep09,2.8146755122472755,2.22526140380231,1.431040325770211,1.725633474639163,4.769128619882142,3.8281653965034965,1.792655951545638,10.27698607078976,1.781371548312022,1.9909825732936859,2.007068682981468,4.081852180081291,60.94456896171271,1.6983330175068938,58.916914093172444,2.2698256641801136,2.5187996346597425,2.567189887562807,2.298483850469027,1.5025416935502696,2.3217106446499503,30.453649615667747,2.166215589990193,2.3933220305617584,19.31561053710074,1.9186240683296085,6.648256533596084,1.8729032108529846,1.617124119567158,3.5926936853998006
gep10,1.9556802061195018,2.072088818542553,1.4004096250607667,1.725978288054103,2.6555187278849948,2.3126359024969663,1.792804323597219,4.165029694570264,1.7820819014758857,1.9846012534132815,2.00716374470695,2.1746300779732257,31.18026235294335,1.6983330175068938,28.731310724885052,2.2703274645042404,2.271522657312981,2.3068253208690206,2.2208794395995053,1.5025416935502696,2.2025615150011144,11.449727311572277,2.078591355990413,2.3440255211134384,8.27028536338873,1.9190810685295174,3.102035389228998,1.8735187385498624,1.599115037175365,2.28872935604122
