,gep01,gep02,gep03,gep04,gep05,gep06,gep07,gep08,gep09,gep10,gep11,gep12,gep13,gep14,gep15,gep16,gep17,gep18,gep19,gep20,gep21,gep22,gep23,gep24,gep25,gep26,gep27,gep28,gep29,gep30
gep01,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep02,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep03,0.8879518727488904,0.8220270064098953,1.0364788483622651,0.9462019249122854,0.8871296492919171,0.8336498446556032,0.7862783941269581,0.8881024729487373,0.8882572546524038,0.821988131103773,0.6622937963090418,0.8099782497978997,0.8473059277438123,0.8881319259059681,0.9457985764934064,0.7616110821168814,0.8340165511459899,0.7457782740129525,0.8339107019081545,0.8338653796104257,0.7981894675673007,0.8458577345408129,0.9904997621301274,0.8883107322595634,0.7458596033076136,0.7742637162091416,0.8339024558605272,0.945945729221643,0.8331048157763877,0.8098468415390396
gep04,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep05,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep06,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep07,0.8407742045135386,0.8030196972217062,4.408538608118424,1.3256055676807073,0.8178381984376201,0.8647592903907443,0.7471565957979456,0.9316840751640615,1.465451826361686,0.7909385802903259,0.5967212164384418,0.7880369379418086,1.9246994098617347,1.0893724192409047,2.578646551568352,0.7166819869815845,0.826620748234703,0.6963713013806743,0.7886747784611479,0.7905632277153133,0.7701819594116179,0.9204852814817863,1.5643283535316237,1.278822147704569,0.698923052905189,0.7402669472777159,0.9087067057714329,1.5082521658487105,0.7882089878677009,0.8383939688112355
gep08,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep09,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
gep10,0.7883648805889876,0.7872406533512742,1.9115227229609557,0.8982188015956297,0.7912510376259289,0.7873093499640114,0.7870759601676228,0.8069532946156442,0.8148694007738245,0.7871957220188143,0.7868067455859611,0.7871716176895911,0.8301241759523758,0.8167375725648295,0.8963364936155797,0.7870153635604759,0.7873671452655855,0.7869379866563516,0.7871337298280496,0.7871934700226247,0.7871489622829432,0.787366781675176,0.9826479861200635,0.8172462503724337,0.7869778648755316,0.7870467951429353,0.7873275630995328,0.9036302325062494,0.787100246711174,0.7872151778991253
