,gep01,gep02,gep03,gep04,gep05,gep06,gep07,gep08,gep09,gep10,gep11,gep12,gep13,gep14,gep15,gep16,gep17,gep18,gep19,gep20,gep21,gep22,gep23,gep24,gep25,gep26,gep27,gep28,gep29,gep30
gep11,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep12,1.0684308462830399,1.0824492445943124,1.1560979262924036,1.0873686910175675,1.024456282904402,1.521987757025998,1.0395895407119748,1.319580847502521,1.5833593353377347,1.1720790737600493,1.0601690198598737,1.0568885878656122,1.7104556666462127,1.0399382846366072,1.136126619789643,1.0739198883702983,1.0567477779648358,1.0516329841944154,1.0737756969552326,0.9912378364738507,1.4078318211068843,0.9472587220204056,1.9623363134496181,1.1178414922493574,1.1868126561484276,2.528437433089625,2.385323747577336,1.1532458260703218,1.0613463308521776,0.9382049708597159
gep13,1.172021879553639,1.172107203388984,1.1721029812038442,1.1717182641111947,1.1718044961853158,1.1725009370528643,1.1719317139644618,1.1725873332043275,1.1725330836333931,1.1722622196026253,1.1718788825034407,1.1719555398653647,1.1727285223123536,1.1717926662340958,1.1723562488009784,1.171940169127285,1.171942931033888,1.1719334344460062,1.1719638775091739,1.1717228716317296,1.1725484745824863,1.171567349929142,1.172710631745362,1.1720440732807116,1.1722330230252838,1.1797404606850919,1.1725498454542451,1.1723933934856683,1.1719639717766237,1.1715542410591782
gep14,1.0684308462830399,1.0824492445943124,1.1560979262924036,1.0873686910175675,1.024456282904402,1.521987757025998,1.0395895407119748,1.319580847502521,1.5833593353377347,1.1720790737600493,1.0601690198598737,1.0568885878656122,1.7104556666462127,1.0399382846366072,1.136126619789643,1.0739198883702983,1.0567477779648358,1.0516329841944154,1.0737756969552326,0.9912378364738507,1.4078318211068843,0.9472587220204056,1.9623363134496181,1.1178414922493574,1.1868126561484276,2.528437433089625,2.385323747577336,1.1532458260703218,1.0613463308521776,0.9382049708597159
gep15,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep16,1.0684308462830399,1.0824492445943124,1.1560979262924036,1.0873686910175675,1.024456282904402,1.521987757025998,1.0395895407119748,1.319580847502521,1.5833593353377347,1.1720790737600493,1.0601690198598737,1.0568885878656122,1.7104556666462127,1.0399382846366072,1.136126619789643,1.0739198883702983,1.0567477779648358,1.0516329841944154,1.0737756969552326,0.9912378364738507,1.4078318211068843,0.9472587220204056,1.9623363134496181,1.1178414922493574,1.1868126561484276,2.528437433089625,2.385323747577336,1.1532458260703218,1.0613463308521776,0.9382049708597159
gep17,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep18,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep19,1.0684308462830399,1.0824492445943124,1.1560979262924036,1.0873686910175675,1.024456282904402,1.521987757025998,1.0395895407119748,1.319580847502521,1.5833593353377347,1.1720790737600493,1.0601690198598737,1.0568885878656122,1.7104556666462127,1.0399382846366072,1.136126619789643,1.0739198883702983,1.0567477779648358,1.0516329841944154,1.0737756969552326,0.9912378364738507,1.4078318211068843,0.9472587220204056,1.9623363134496181,1.1178414922493574,1.1868126561484276,2.528437433089625,2.385323747577336,1.1532458260703218,1.0613463308521776,0.9382049708597159
gep20,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep21,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9463200212394679,1.0226560638652906,1.1082022243115264,1.040770408477691,1.1683232348636312,1.118112927950069,1.1030341249763402,1.010331548169743,1.057422045401367,1.1803779943956139,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1325521153424554,0.9463438870114876,1.1694002295864447,1.0617878209760092,1.075180314422037,1.231580215126848,1.1234034067384906,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep22,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep23,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9463200212394679,1.0226560638652906,1.1082022243115264,1.040770408477691,1.1683232348636312,1.118112927950069,1.1030341249763402,1.010331548169743,1.057422045401367,1.1803779943956139,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1325521153424554,0.9463438870114876,1.1694002295864447,1.0617878209760092,1.075180314422037,1.231580215126848,1.1234034067384906,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep24,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep25,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep26,1.172021879553639,1.172107203388984,1.1721029812038442,1.1717182641111947,1.1718044961853158,1.1725009370528643,1.1719317139644618,1.1725873332043275,1.1725330836333931,1.1722622196026253,1.1718788825034407,1.1719555398653647,1.1727285223123536,1.1717926662340958,1.1723562488009784,1.171940169127285,1.171942931033888,1.1719334344460062,1.1719638775091739,1.1717228716317296,1.1725484745824863,1.171567349929142,1.172710631745362,1.1720440732807116,1.1722330230252838,1.1797404606850919,1.1725498454542451,1.1723933934856683,1.1719639717766237,1.1715542410591782
gep27,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9463200212394679,1.0226560638652906,1.1082022243115264,1.040770408477691,1.1683232348636312,1.118112927950069,1.1030341249763402,1.010331548169743,1.057422045401367,1.1803779943956139,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1325521153424554,0.9463438870114876,1.1694002295864447,1.0617878209760092,1.075180314422037,1.231580215126848,1.1234034067384906,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep28,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep29,1.0520364917321654,1.0744810341759403,1.0563203010652966,0.9474226546270772,1.0226560638652906,1.119987864142624,1.040770408477691,1.1683232348636312,1.138933429177281,1.1030341249763402,1.010331548169743,1.057422045401367,1.1932932377465233,1.039987543031296,1.1269634187894406,1.0744128575980947,1.0239524514821778,1.024127309653828,1.074519129814427,0.9907393684579882,1.1400936055421156,0.9463438870114876,1.2007639304592843,1.0617878209760092,1.075180314422037,1.3296404853882984,1.346297286127909,1.1463162745189757,1.0564656117811924,0.9171868582215223
gep30,1.83773023134748,2.1353290412032044,2.168859078082405,1.023964666139178,1.3704767460058642,4.413660991529562,1.5297102500391813,4.933431807227803,4.649563254270642,2.9843286420699253,1.5031923918327497,1.6763146341161241,6.202886017236958,1.3626418516234984,3.258931362252887,1.5295244276414504,1.5744688228694517,1.483162815641486,1.6247525666211964,1.1009328680526238,4.758013239769672,0.951444950969664,6.156966887381713,2.0601771096064736,2.8082776822321063,9.257722274042193,4.941927912011823,3.437299913632807,1.6944959205293464,0.8863443533784279
